CN,STRATUM_CN,PLT_CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,RSCD,EVALID,ESTN_UNIT,STRATUMCD,CREATED_DATE,MODIFIED_DATE
1275873180290487,1275873118290487,570273054126144,10,2020,1,1,420,24,102101,2,3,2022-12-09 11:13:27,
1275873271290487,1275873114290487,304032803489998,10,2016,1,1,422,24,102101,2,1,2022-12-09 11:13:27,
1275873412290487,1275873114290487,570273195126144,10,2020,1,1,425,24,102101,2,1,2022-12-09 11:13:27,
1275873196290487,1275873115290487,304032789489998,10,2016,1,1,435,24,102101,2,2,2022-12-09 11:13:27,
1275873386290487,1275873117290487,719400723290487,10,2021,1,1,450,24,102101,2,5,2022-12-09 11:13:27,
1275873198290487,1275873114290487,304032790489998,10,2016,1,1,454,24,102101,2,1,2022-12-09 11:13:27,
1275873494290487,1275873114290487,511300043126144,10,2019,1,1,455,24,102101,2,1,2022-12-09 11:13:27,
1275873142290487,1275873114290487,570273046126144,10,2020,1,1,456,24,102101,2,1,2022-12-09 11:13:27,
1275873165290487,1275873119290487,570273052126144,10,2020,1,1,461,24,102101,3,1,2022-12-09 11:13:27,
1275873195290487,1275873114290487,511300022126144,10,2019,1,1,469,24,102101,2,1,2022-12-09 11:13:27,
1275873269290487,1275873117290487,719400706290487,10,2021,1,1,470,24,102101,2,5,2022-12-09 11:13:27,
1275873176290487,1275873114290487,249446198489998,10,2015,1,1,471,24,102101,2,1,2022-12-09 11:13:27,
1275873356290487,1275873115290487,511300053126144,10,2019,1,1,478,24,102101,2,2,2022-12-09 11:13:27,
1275873193290487,1275873121290487,304032788489998,10,2016,1,1,488,24,102101,3,234,2022-12-09 11:13:27,
1275873286290487,1275873117290487,445603958489998,10,2018,1,1,489,24,102101,2,5,2022-12-09 11:13:27,
1275873229290487,1275873114290487,168258978020004,10,2015,1,1,491,24,102101,2,1,2022-12-09 11:13:27,
1275873357290487,1275873117290487,375816014489998,10,2017,1,1,495,24,102101,2,5,2022-12-09 11:13:27,
1275873431290487,1275873117290487,719400733290487,10,2021,1,1,499,24,102101,2,5,2022-12-09 11:13:27,
1275873187290487,1275873114290487,445603939489998,10,2018,1,1,502,24,102101,2,1,2022-12-09 11:13:27,
1275873175290487,1275873121290487,375815983489998,10,2017,1,1,516,24,102101,3,234,2022-12-09 11:13:27,
1275873186290487,1275873114290487,304032787489998,10,2016,1,1,522,24,102101,2,1,2022-12-09 11:13:27,
1275873426290487,1275873114290487,511300044126144,10,2019,1,1,524,24,102101,2,1,2022-12-09 11:13:27,
1275873230290487,1275873114290487,511300032126144,10,2019,1,1,526,24,102101,2,1,2022-12-09 11:13:27,
1275873410290487,1275873115290487,445603978489998,10,2018,1,1,528,24,102101,2,2,2022-12-09 11:13:27,
1275873188290487,1275873114290487,445603940489998,10,2018,1,1,533,24,102101,2,1,2022-12-09 11:13:27,
1275873414290487,1275873114290487,168259023020004,10,2015,1,1,542,24,102101,2,1,2022-12-09 11:13:27,
1275873190290487,1275873115290487,570273057126144,10,2020,1,1,551,24,102101,2,2,2022-12-09 11:13:27,
1275873171290487,1275873119290487,304032783489998,10,2016,1,1,570,24,102101,3,1,2022-12-09 11:13:27,
1275873353290487,1275873115290487,304032819489998,10,2016,1,1,587,24,102101,2,2,2022-12-09 11:13:27,
1275873348290487,1275873115290487,570273194126144,10,2020,1,1,602,24,102101,2,2,2022-12-09 11:13:27,
1275873169290487,1275873119290487,511300016126144,10,2019,1,1,609,24,102101,3,1,2022-12-09 11:13:27,
1275873395290487,1275873114290487,304032826489998,10,2016,1,3,6,24,102101,2,1,2022-12-09 11:13:27,
1275873152290487,1275873114290487,304032779489998,10,2016,1,3,19,24,102101,2,1,2022-12-09 11:13:27,
1275873219290487,1275873119290487,168258975020004,10,2015,1,3,24,24,102101,3,1,2022-12-09 11:13:27,
1275873378290487,1275873114290487,304032822489998,10,2016,1,3,26,24,102101,2,1,2022-12-09 11:13:27,
1275873343290487,1275873121290487,375816010489998,10,2017,1,3,28,24,102101,3,234,2022-12-09 11:13:27,
1275873376290487,1275873114290487,249446214489998,10,2015,1,3,32,24,102101,2,1,2022-12-09 11:13:27,
1275873381290487,1275873116290487,570273204126144,10,2020,1,3,50,24,102101,2,4,2022-12-09 11:13:27,
1275873162290487,1275873114290487,511300028126144,10,2019,1,3,53,24,102101,2,1,2022-12-09 11:13:27,
1275873204290487,1275873114290487,304032791489998,10,2016,1,3,58,24,102101,2,1,2022-12-09 11:13:27,
1275873391290487,1275873114290487,570273201126144,10,2020,1,3,61,24,102101,2,1,2022-12-09 11:13:27,
1275873164290487,1275873119290487,445603935489998,10,2018,1,3,66,24,102101,3,1,2022-12-09 11:13:27,
1275873177290487,1275873120290487,511300020126144,10,2019,1,3,71,24,102101,3,5,2022-12-09 11:13:27,
1275873379290487,1275873114290487,304032823489998,10,2016,1,3,79,24,102101,2,1,2022-12-09 11:13:27,
1275873383290487,1275873121290487,511300065126144,10,2019,1,3,81,24,102101,3,234,2022-12-09 11:13:27,
1275873159290487,1275873115290487,511300026126144,10,2019,1,3,95,24,102101,2,2,2022-12-09 11:13:27,
1275873384290487,1275873117290487,375816016489998,10,2017,1,3,99,24,102101,2,5,2022-12-09 11:13:27,
1275873161290487,1275873114290487,375815980489998,10,2017,1,3,113,24,102101,2,1,2022-12-09 11:13:27,
1275873350290487,1275873114290487,719400719290487,10,2021,1,3,120,24,102101,2,1,2022-12-09 11:13:27,
1275873389290487,1275873121290487,168259015020004,10,2015,1,3,123,24,102101,3,234,2022-12-09 11:13:27,
1275873157290487,1275873114290487,304032781489998,10,2016,1,3,135,24,102101,2,1,2022-12-09 11:13:27,
1275873375290487,1275873114290487,511300061126144,10,2019,1,3,143,24,102101,2,1,2022-12-09 11:13:27,
1275873154290487,1275873121290487,511300025126144,10,2019,1,3,155,24,102101,3,234,2022-12-09 11:13:27,
1275873370290487,1275873113290487,304032821489998,10,2016,1,3,162,24,102101,1,12345,2022-12-09 11:13:27,
1275873504290487,1275873117290487,511300064126144,10,2019,1,3,180,24,102101,2,5,2022-12-09 11:13:27,
1275873509290487,1275873113290487,719400744290487,10,2021,1,3,183,24,102101,1,12345,2022-12-09 11:13:27,
1275873328290487,1275873114290487,304032814489998,10,2016,1,3,201,24,102101,2,1,2022-12-09 11:13:27,
1275873227290487,1275873121290487,375815990489998,10,2017,1,3,203,24,102101,3,234,2022-12-09 11:13:27,
1275873371290487,1275873115290487,445603973489998,10,2018,1,3,204,24,102101,2,2,2022-12-09 11:13:27,
1275873206290487,1275873115290487,719400693290487,10,2021,1,3,212,24,102101,2,2,2022-12-09 11:13:27,
1275873226290487,1275873114290487,445603946489998,10,2018,1,3,218,24,102101,2,1,2022-12-09 11:13:27,
1275873137290487,1275873115290487,719400684290487,10,2021,1,3,222,24,102101,2,2,2022-12-09 11:13:27,
1275873158290487,1275873114290487,719400688290487,10,2021,1,3,227,24,102101,2,1,2022-12-09 11:13:27,
1275873377290487,1275873114290487,511300062126144,10,2019,1,3,228,24,102101,2,1,2022-12-09 11:13:27,
1275873220290487,1275873117290487,445603945489998,10,2018,1,3,229,24,102101,2,5,2022-12-09 11:13:27,
1275873372290487,1275873114290487,249446213489998,10,2015,1,3,261,24,102101,2,1,2022-12-09 11:13:27,
1275873374290487,1275873119290487,168259011020004,10,2015,1,3,273,24,102101,3,1,2022-12-09 11:13:27,
1275873155290487,1275873114290487,570273061126144,10,2020,1,3,274,24,102101,2,1,2022-12-09 11:13:27,
1275873225290487,1275873114290487,570273065126144,10,2020,1,3,277,24,102101,2,1,2022-12-09 11:13:27,
1275873404290487,1275873117290487,304032827489998,10,2016,1,3,278,24,102101,2,5,2022-12-09 11:13:27,
1275873334290487,1275873115290487,168259003020004,10,2015,1,3,286,24,102101,2,2,2022-12-09 11:13:27,
1275873217290487,1275873114290487,511300030126144,10,2019,1,3,291,24,102101,2,1,2022-12-09 11:13:27,
1275873369290487,1275873114290487,304032820489998,10,2016,1,3,293,24,102101,2,1,2022-12-09 11:13:27,
1275873166290487,1275873119290487,304032782489998,10,2016,1,3,303,24,102101,3,1,2022-12-09 11:13:27,
1275873138290487,1275873114290487,570273062126144,10,2020,1,3,304,24,102101,2,1,2022-12-09 11:13:27,
1275873394290487,1275873114290487,570273202126144,10,2020,1,3,305,24,102101,2,1,2022-12-09 11:13:27,
1275873336290487,1275873118290487,511300059126144,10,2019,1,3,333,24,102101,2,3,2022-12-09 11:13:27,
1275873382290487,1275873114290487,719400722290487,10,2021,1,3,338,24,102101,2,1,2022-12-09 11:13:27,
1275873207290487,1275873115290487,249446202489998,10,2015,1,3,373,24,102101,2,2,2022-12-09 11:13:27,
1275873401290487,1275873120290487,168259019020004,10,2015,1,3,375,24,102101,3,5,2022-12-09 11:13:27,
1275873216290487,1275873114290487,719400694290487,10,2021,1,3,379,24,102101,2,1,2022-12-09 11:13:27,
1275873402290487,1275873114290487,375816019489998,10,2017,1,3,380,24,102101,2,1,2022-12-09 11:13:27,
1275873403290487,1275873116290487,511300063126144,10,2019,1,3,383,24,102101,2,4,2022-12-09 11:13:27,
1275873393290487,1275873114290487,445603974489998,10,2018,1,3,394,24,102101,2,1,2022-12-09 11:13:27,
1275873139290487,1275873114290487,719400685290487,10,2021,1,3,412,24,102101,2,1,2022-12-09 11:13:27,
1275873223290487,1275873114290487,719400695290487,10,2021,1,3,418,24,102101,2,1,2022-12-09 11:13:27,
1275873205290487,1275873117290487,570273067126144,10,2020,1,3,419,24,102101,2,5,2022-12-09 11:13:27,
1275873150290487,1275873115290487,445599653489998,10,2018,1,3,436,24,102101,2,2,2022-12-09 11:13:27,
1275873333290487,1275873114290487,570273200126144,10,2020,1,3,438,24,102101,2,1,2022-12-09 11:13:27,
1275873329290487,1275873117290487,375816007489998,10,2017,1,3,452,24,102101,2,5,2022-12-09 11:13:27,
1275873380290487,1275873114290487,304032824489998,10,2016,1,3,459,24,102101,2,1,2022-12-09 11:13:27,
1275873222290487,1275873117290487,304032793489998,10,2016,1,3,460,24,102101,2,5,2022-12-09 11:13:27,
1275873399290487,1275873119290487,570273203126144,10,2020,1,3,467,24,102101,3,1,2022-12-09 11:13:27,
1275873337290487,1275873115290487,249446210489998,10,2015,1,3,475,24,102101,2,2,2022-12-09 11:13:27,
1275873163290487,1275873116290487,375815981489998,10,2017,1,3,480,24,102101,2,4,2022-12-09 11:13:27,
1275873400290487,1275873114290487,445603975489998,10,2018,1,3,484,24,102101,2,1,2022-12-09 11:13:27,
1275873208290487,1275873119290487,570273063126144,10,2020,1,3,500,24,102101,3,1,2022-12-09 11:13:27,
1275873210290487,1275873114290487,168258973020004,10,2015,1,3,510,24,102101,2,1,2022-12-09 11:13:27,
1275873397290487,1275873114290487,375816018489998,10,2017,1,3,513,24,102101,2,1,2022-12-09 11:13:27,
1275873392290487,1275873118290487,168259016020004,10,2015,1,3,519,24,102101,2,3,2022-12-09 11:13:27,
1275873396290487,1275873121290487,719400725290487,10,2021,1,3,521,24,102101,3,234,2022-12-09 11:13:27,
1275873149290487,1275873120290487,511300019126144,10,2019,1,3,536,24,102101,3,5,2022-12-09 11:13:27,
1275873174290487,1275873116290487,304032784489998,10,2016,1,3,548,24,102101,2,4,2022-12-09 11:13:27,
1275873203290487,1275873119290487,719400692290487,10,2021,1,3,550,24,102101,3,1,2022-12-09 11:13:27,
1275873160290487,1275873114290487,511300027126144,10,2019,1,3,552,24,102101,2,1,2022-12-09 11:13:27,
1275873390290487,1275873114290487,375816017489998,10,2017,1,3,567,24,102101,2,1,2022-12-09 11:13:27,
1275873218290487,1275873119290487,570273064126144,10,2020,1,3,568,24,102101,3,1,2022-12-09 11:13:27,
1275873215290487,1275873119290487,511300029126144,10,2019,1,3,569,24,102101,3,1,2022-12-09 11:13:27,
1275873330290487,1275873114290487,445603967489998,10,2018,1,3,572,24,102101,2,1,2022-12-09 11:13:27,
1275873156290487,1275873114290487,304032780489998,10,2016,1,3,573,24,102101,2,1,2022-12-09 11:13:27,
1275873212290487,1275873114290487,375815988489998,10,2017,1,3,575,24,102101,2,1,2022-12-09 11:13:27,
1275873508290487,1275873119290487,445603994489998,10,2018,1,3,576,24,102101,3,1,2022-12-09 11:13:27,
1275873153290487,1275873114290487,168258965020004,10,2015,1,3,577,24,102101,2,1,2022-12-09 11:13:27,
1275873398290487,1275873114290487,719400726290487,10,2021,1,3,579,24,102101,2,1,2022-12-09 11:13:27,
1275873211290487,1275873114290487,304032792489998,10,2016,1,3,580,24,102101,2,1,2022-12-09 11:13:27,
1275873332290487,1275873114290487,375816008489998,10,2017,1,3,582,24,102101,2,1,2022-12-09 11:13:27,
1275873335290487,1275873115290487,719400716290487,10,2021,1,3,589,24,102101,2,2,2022-12-09 11:13:27,
1275873373290487,1275873114290487,511300060126144,10,2019,1,3,591,24,102101,2,1,2022-12-09 11:13:27,
1275873146290487,1275873114290487,304032778489998,10,2016,1,3,598,24,102101,2,1,2022-12-09 11:13:27,
1275873221290487,1275873114290487,249446203489998,10,2015,1,3,601,24,102101,2,1,2022-12-09 11:13:27,
1275873388290487,1275873114290487,719400724290487,10,2021,1,3,605,24,102101,2,1,2022-12-09 11:13:27,
1275873151290487,1275873113290487,445603934489998,10,2018,1,3,616,24,102101,1,12345,2022-12-09 11:13:27,
1275873209290487,1275873114290487,375815987489998,10,2017,1,3,624,24,102101,2,1,2022-12-09 11:13:27,
1275873224290487,1275873119290487,511300031126144,10,2019,1,3,631,24,102101,3,1,2022-12-09 11:13:27,
1275873241290487,1275873114290487,249446204489998,10,2015,1,5,7,24,102101,2,1,2022-12-09 11:13:27,
1275873261290487,1275873115290487,719400703290487,10,2021,1,5,11,24,102101,2,2,2022-12-09 11:13:27,
1275873279290487,1275873116290487,511300011126144,10,2019,1,5,12,24,102101,2,4,2022-12-09 11:13:27,
1275873477290487,1275873119290487,719400739290487,10,2021,1,5,15,24,102101,3,1,2022-12-09 11:13:27,
1275873459290487,1275873117290487,719400737290487,10,2021,1,5,21,24,102101,2,5,2022-12-09 11:13:27,
1275873256290487,1275873121290487,304032801489998,10,2016,1,5,23,24,102101,3,234,2022-12-09 11:13:27,
1275873283290487,1275873117290487,445603957489998,10,2018,1,5,25,24,102101,2,5,2022-12-09 11:13:27,
1275873507290487,1275873114290487,445603993489998,10,2018,1,5,27,24,102101,2,1,2022-12-09 11:13:27,
1275873454290487,1275873114290487,445603987489998,10,2018,1,5,35,24,102101,2,1,2022-12-09 11:13:27,
1275873486290487,1275873114290487,249446224489998,10,2015,1,5,37,24,102101,2,1,2022-12-09 11:13:27,
1275873263290487,1275873114290487,570273037126144,10,2020,1,5,38,24,102101,2,1,2022-12-09 11:13:27,
1275873368290487,1275873114290487,719400721290487,10,2021,1,5,42,24,102101,2,1,2022-12-09 11:13:27,
1275873481290487,1275873114290487,375816030489998,10,2017,1,5,47,24,102101,2,1,2022-12-09 11:13:27,
1275873276290487,1275873115290487,511300010126144,10,2019,1,5,52,24,102101,2,2,2022-12-09 11:13:27,
1275873340290487,1275873114290487,719400717290487,10,2021,1,5,64,24,102101,2,1,2022-12-09 11:13:27,
1275873135290487,1275873120290487,249446196489998,10,2015,1,5,65,24,102101,3,5,2022-12-09 11:13:27,
1275873501290487,1275873114290487,570273185126144,10,2020,1,5,72,24,102101,2,1,2022-12-09 11:13:27,
1275873475290487,1275873121290487,304032835489998,10,2016,1,5,73,24,102101,3,234,2022-12-09 11:13:27,
1275873242290487,1275873114290487,570273039126144,10,2020,1,5,80,24,102101,2,1,2022-12-09 11:13:27,
1275873432290487,1275873116290487,249446218489998,10,2015,1,5,83,24,102101,2,4,2022-12-09 11:13:27,
1275873234290487,1275873121290487,511300004126144,10,2019,1,5,85,24,102101,3,234,2022-12-09 11:13:27,
1275873479290487,1275873114290487,375816029489998,10,2017,1,5,86,24,102101,2,1,2022-12-09 11:13:27,
1275873237290487,1275873114290487,511300006126144,10,2019,1,5,92,24,102101,2,1,2022-12-09 11:13:27,
1275873322290487,1275873114290487,304032813489998,10,2016,1,5,94,24,102101,2,1,2022-12-09 11:13:27,
1275873453290487,1275873114290487,511300038126144,10,2019,1,5,96,24,102101,2,1,2022-12-09 11:13:27,
1275873449290487,1275873120290487,375816023489998,10,2017,1,5,98,24,102101,3,5,2022-12-09 11:13:27,
1275873452290487,1275873117290487,445603986489998,10,2018,1,5,100,24,102101,2,5,2022-12-09 11:13:27,
1275873364290487,1275873115290487,570273199126144,10,2020,1,5,112,24,102101,2,2,2022-12-09 11:13:27,
1275873470290487,1275873114290487,375816027489998,10,2017,1,5,117,24,102101,2,1,2022-12-09 11:13:27,
1275873244290487,1275873114290487,168258982020004,10,2015,1,5,119,24,102101,2,1,2022-12-09 11:13:27,
1275873298290487,1275873116290487,511300014126144,10,2019,1,5,124,24,102101,2,4,2022-12-09 11:13:27,
1275873301290487,1275873116290487,375816002489998,10,2017,1,5,129,24,102101,2,4,2022-12-09 11:13:27,
1275873250290487,1275873114290487,445603950489998,10,2018,1,5,138,24,102101,2,1,2022-12-09 11:13:27,
1275873317290487,1275873114290487,445603965489998,10,2018,1,5,140,24,102101,2,1,2022-12-09 11:13:27,
1275873240290487,1275873118290487,719400699290487,10,2021,1,5,144,24,102101,2,3,2022-12-09 11:13:27,
1275873460290487,1275873114290487,511300040126144,10,2019,1,5,146,24,102101,2,1,2022-12-09 11:13:27,
1275873466290487,1275873114290487,719400738290487,10,2021,1,5,154,24,102101,2,1,2022-12-09 11:13:27,
1275873445290487,1275873114290487,304032830489998,10,2016,1,5,156,24,102101,2,1,2022-12-09 11:13:27,
1275873315290487,1275873114290487,168259000020004,10,2015,1,5,158,24,102101,2,1,2022-12-09 11:13:27,
1275873455290487,1275873114290487,304032832489998,10,2016,1,5,161,24,102101,2,1,2022-12-09 11:13:27,
1275873505290487,1275873114290487,304032840489998,10,2016,1,5,163,24,102101,2,1,2022-12-09 11:13:27,
1275873214290487,1275873114290487,570273060126144,10,2020,1,5,166,24,102101,2,1,2022-12-09 11:13:27,
1275873305290487,1275873116290487,249446208489998,10,2015,1,5,167,24,102101,2,4,2022-12-09 11:13:27,
1275873487290487,1275873114290487,511300039126144,10,2019,1,5,169,24,102101,2,1,2022-12-09 11:13:27,
1275873295290487,1275873114290487,375816001489998,10,2017,1,5,173,24,102101,2,1,2022-12-09 11:13:27,
1275873254290487,1275873114290487,375815993489998,10,2017,1,5,182,24,102101,2,1,2022-12-09 11:13:27,
1275873288290487,1275873114290487,719400709290487,10,2021,1,5,187,24,102101,2,1,2022-12-09 11:13:27,
1275873126290487,1275873117290487,249446194489998,10,2015,1,5,190,24,102101,2,5,2022-12-09 11:13:27,
1275873282290487,1275873117290487,168258992020004,10,2015,1,5,194,24,102101,2,5,2022-12-09 11:13:27,
1275873245290487,1275873117290487,445603948489998,10,2018,1,5,195,24,102101,2,5,2022-12-09 11:13:27,
1275873303290487,1275873114290487,445603962489998,10,2018,1,5,196,24,102101,2,1,2022-12-09 11:13:27,
1275873446290487,1275873114290487,168259032020004,10,2015,1,5,200,24,102101,2,1,2022-12-09 11:13:27,
1275873285290487,1275873114290487,375815998489998,10,2017,1,5,205,24,102101,2,1,2022-12-09 11:13:27,
1275873264290487,1275873114290487,511300003126144,10,2019,1,5,210,24,102101,2,1,2022-12-09 11:13:27,
1275873326290487,1275873116290487,375816006489998,10,2017,1,5,215,24,102101,2,4,2022-12-09 11:13:27,
1275873503290487,1275873114290487,168259044020004,10,2015,1,5,216,24,102101,2,1,2022-12-09 11:13:27,
1275873490290487,1275873114290487,445603991489998,10,2018,1,5,221,24,102101,2,1,2022-12-09 11:13:27,
1275873299290487,1275873118290487,304032807489998,10,2016,1,5,226,24,102101,2,3,2022-12-09 11:13:27,
1275873468290487,1275873114290487,570273191126144,10,2020,1,5,230,24,102101,2,1,2022-12-09 11:13:27,
1275873451290487,1275873114290487,570273181126144,10,2020,1,5,234,24,102101,2,1,2022-12-09 11:13:27,
