"VOLUME_REG","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"Southern States","823","bur oak","Hardwood","CARBON",1,3667085173.82678,3831503077.47446,164417903.647684,4.48361289290987,"Total aboveground carbon"
"Southern States","823","bur oak","Hardwood","VMERIB",1,138426976.809296,141585686.028846,3158709.21954986,2.28185957127523,"Merchantable wood volume"
"Southern States","823","bur oak","Hardwood","WMERBCH",1,1170696240.54976,2585652253.85636,1414956013.3066,120.864487669503,"Top and limb weight"
"Southern States","823","bur oak","Hardwood","WMEROB",1,5756258810.51132,5017398459.75983,-738860350.751489,-12.8357736348178,"Merch bole wood and bark weight"
"Southern States","823","bur oak","Hardwood","WSTPOB",1,257550241.672792,357148303.12284,99598061.4500479,38.6713135282487,"Stump wood and bark weight"
"Southern States","823","bur oak","Hardwood","VSAWIB",1,43790467.8366482,46148751.0800249,2358283.24337673,5.38538033476565,"Sawlog wood volume"
"Southern States","823","bur oak","Hardwood","BIOMASS",2,200075474.572411,294108392.898449,94032918.326038,46.9987231203621,"Total aboveground biomass"
"Southern States","823","bur oak","Hardwood","CARBON",2,100037737.380026,139025037.323097,38987299.943071,38.972592707655,"Total aboveground carbon"
"Southern States","823","bur oak","Hardwood","VMERIB",2,4532533.79333876,4429244.69844329,-103289.094895466,-2.27883783342697,"Merchantable wood volume"
"Southern States","823","bur oak","Hardwood","WMERBCH",2,27518855.520909,73203858.7352572,45685003.2143482,166.013456408594,"Top and limb weight"
"Southern States","823","bur oak","Hardwood","WMEROB",2,162608634.110262,202680256.748524,40071622.6382619,24.6429858153105,"Merch bole wood and bark weight"
"Southern States","823","bur oak","Hardwood","WSTPOB",2,9947984.94124037,18224277.4146679,8276292.47342755,83.1956674875667,"Stump wood and bark weight"
"Southern States","830","pin oak","Hardwood","BIOMASS",1,10771055217.115,12925663454.0221,2154608236.90712,20.0036876004821,"Total aboveground biomass"
"Southern States","830","pin oak","Hardwood","CARBON",1,5385527612.19031,6109961114.71626,724433502.525951,13.4514861809672,"Total aboveground carbon"
"Southern States","830","pin oak","Hardwood","VMERIB",1,191881468.445091,220220799.053607,28339330.6085166,14.7691858094291,"Merchantable wood volume"
"Southern States","830","pin oak","Hardwood","WMERBCH",1,1726988641.86983,3838289904.18245,2111301262.31262,122.25333804319,"Top and limb weight"
"Southern States","830","pin oak","Hardwood","WMEROB",1,8525063385.39764,8572464152.1084,47400766.7107601,0.556016589764619,"Merch bole wood and bark weight"
"Southern States","830","pin oak","Hardwood","WSTPOB",1,385918568.869288,391719011.630766,5800442.76147842,1.50302245846145,"Stump wood and bark weight"
"Southern States","830","pin oak","Hardwood","VSAWIB",1,136390385.990317,159012520.184948,22622134.1946309,16.5863114400431,"Sawlog wood volume"
"Southern States","973","cedar elm","Hardwood","BIOMASS",1,52319264256.2804,66225362637.6362,13906098381.3558,26.5793079834575,"Total aboveground biomass"
"Southern States","973","cedar elm","Hardwood","CARBON",1,26159632310.1828,31281550041.8875,5121917731.70465,19.5794714198292,"Total aboveground carbon"
"Southern States","973","cedar elm","Hardwood","VMERIB",1,801272346.007195,799593654.275563,-1678691.73163199,-0.20950326564957,"Merchantable wood volume"
"Southern States","973","cedar elm","Hardwood","WMERBCH",1,8677572456.15619,18967566053.2174,10289993597.0612,118.581477124528,"Top and limb weight"
"Southern States","973","cedar elm","Hardwood","WMEROB",1,32649604538.4774,34714593688.3003,2064989149.82284,6.32469881033094,"Merch bole wood and bark weight"
"Southern States","973","cedar elm","Hardwood","WSTPOB",1,2768090912.98605,3565639639.54123,797548726.555182,28.8122302202436,"Stump wood and bark weight"
"Southern States","973","cedar elm","Hardwood","VSAWIB",1,95093253.0330014,96556638.0731539,1463385.04015248,1.53889470964319,"Sawlog wood volume"
"Southern States","973","cedar elm","Hardwood","BIOMASS",2,2397519729.40106,6119764145.44624,3722244416.04518,155.253963936099,"Total aboveground biomass"
"Southern States","973","cedar elm","Hardwood","CARBON",2,1198759869.51586,2890670594.10153,1691910724.58567,141.138418761798,"Total aboveground carbon"
"Southern States","973","cedar elm","Hardwood","VMERIB",2,61815930.6070217,68415374.6622605,6599444.05523875,10.6759600485398,"Merchantable wood volume"
"Southern States","973","cedar elm","Hardwood","WMERBCH",2,229321038.177435,1161260945.63863,931939907.461197,406.390933369191,"Top and limb weight"
"Southern States","973","cedar elm","Hardwood","WMEROB",2,1779529556.62771,4346338766.94336,2566809210.31565,144.240886629603,"Merch bole wood and bark weight"
"Southern States","973","cedar elm","Hardwood","WSTPOB",2,189271458.848359,417183518.471527,227912059.623168,120.415439818513,"Stump wood and bark weight"
"Southern States","107","sand pine","Softwood","BIOMASS",2,872470352.517015,1054205805.23439,181735452.717376,20.8299860497359,"Total aboveground biomass"
"Southern States","107","sand pine","Softwood","CARBON",2,436235178.523688,502750748.516281,66515569.992593,15.247640095807,"Total aboveground carbon"
"Southern States","107","sand pine","Softwood","VMERIB",2,14245957.7682396,14143183.1530819,-102774.615157684,-0.721430014251575,"Merchantable wood volume"
"Southern States","107","sand pine","Softwood","WMERBCH",2,64030702.3778665,105056518.364219,41025815.9863527,64.0721005124162,"Top and limb weight"
"Southern States","107","sand pine","Softwood","WMEROB",2,594644142.971267,735312712.121818,140668569.150551,23.6559244404007,"Merch bole wood and bark weight"
"Southern States","107","sand pine","Softwood","WSTPOB",2,54431546.2190413,53026801.4159105,-1404744.80313086,-2.58075491274479,"Stump wood and bark weight"
"Southern States","128","pond pine","Softwood","BIOMASS",1,42712174855.9327,48041480919.0682,5329306063.1355,12.4772528701972,"Total aboveground biomass"
"Southern States","128","pond pine","Softwood","CARBON",1,21356087462.6477,22826909658.6952,1470822196.04758,6.88713322896849,"Total aboveground carbon"
"Southern States","128","pond pine","Softwood","VMERIB",1,970679092.162801,962488559.233607,-8190532.92919385,-0.843794102018234,"Merchantable wood volume"
"Southern States","128","pond pine","Softwood","WMERBCH",1,5385882536.22968,9748088804.63181,4362206268.40213,80.993342113544,"Top and limb weight"
"Southern States","128","pond pine","Softwood","WMEROB",1,33569313426.9703,35083707570.0032,1514394143.03294,4.51124550499817,"Merch bole wood and bark weight"
"Southern States","128","pond pine","Softwood","WSTPOB",1,2152120942.36115,1814075828.34186,-338045114.019291,-15.7075333158746,"Stump wood and bark weight"
"Southern States","128","pond pine","Softwood","VSAWIB",1,732670318.3986,716249895.27599,-16420423.1226096,-2.24117487910522,"Sawlog wood volume"
"Southern States","128","pond pine","Softwood","BIOMASS",2,2304391853.58861,3762025189.18554,1457633335.59693,63.2545777024411,"Total aboveground biomass"
"Southern States","128","pond pine","Softwood","CARBON",2,1152195930.01872,1787526268.64151,635330338.622787,55.1408247564686,"Total aboveground carbon"
"Southern States","128","pond pine","Softwood","VMERIB",2,60305200.8524547,58905974.0968679,-1399226.75558683,-2.32024226071354,"Merchantable wood volume"
"Southern States","128","pond pine","Softwood","WMERBCH",2,141687099.033168,545270142.666372,403583043.633204,284.841066255954,"Top and limb weight"
"Southern States","128","pond pine","Softwood","WMEROB",2,1987349210.02863,2984163376.91641,996814166.887781,50.1579773628925,"Merch bole wood and bark weight"
"Southern States","128","pond pine","Softwood","WSTPOB",2,155976144.253025,210384845.844788,54408701.5917631,34.8827071295603,"Stump wood and bark weight"
"Southern States","299","unknown dead conifer","Softwood","BIOMASS",2,6928904.59580467,23376119.7074282,16447215.1116235,237.371071923576,"Total aboveground biomass"
"Southern States","299","unknown dead conifer","Softwood","CARBON",2,3464452.32120999,11188979.6979605,7724527.37675049,222.965324979639,"Total aboveground carbon"
"Southern States","299","unknown dead conifer","Softwood","VMERIB",2,364500.251274166,439982.409618297,75482.1583441314,20.7083967926694,"Merchantable wood volume"
"Southern States","299","unknown dead conifer","Softwood","WMERBCH",2,107738.326736023,0,-107738.326736023,-100,"Top and limb weight"
"Southern States","299","unknown dead conifer","Softwood","WMEROB",2,5652118.4125938,20924436.4930114,15272318.0804176,270.205203882291,"Merch bole wood and bark weight"
"Southern States","299","unknown dead conifer","Softwood","WSTPOB",2,600204.335451083,1829434.1550519,1229229.81960082,204.801889456029,"Stump wood and bark weight"
"Southern States","411","scrub hickory","Hardwood","BIOMASS",1,3532754.86849618,5170366.25732195,1637611.38882577,46.3550812265349,"Total aboveground biomass"
"Southern States","411","scrub hickory","Hardwood","CARBON",1,1766377.45378616,2436793.61707583,670416.163289672,37.9542980382059,"Total aboveground carbon"
"Southern States","411","scrub hickory","Hardwood","VMERIB",1,48309.1713125842,58125.8028099748,9816.63149739067,20.3204303254805,"Merchantable wood volume"
"Southern States","411","scrub hickory","Hardwood","WMERBCH",1,1116213.11218265,2117583.84711634,1001370.7349337,89.7114291172957,"Top and limb weight"
"Southern States","411","scrub hickory","Hardwood","WMEROB",1,2168022.84018222,2672791.79268747,504768.952505247,23.2824554773981,"Merch bole wood and bark weight"
"Southern States","411","scrub hickory","Hardwood","WSTPOB",1,248518.916131311,379990.617518139,131471.701386828,52.9020902848948,"Stump wood and bark weight"
"Southern States","501","cockspur hawthorn","Hardwood","VMERIB",1,925551.220577576,936818.670558485,11267.4499809089,1.21737724832534,"Merchantable wood volume"
"Southern States","501","cockspur hawthorn","Hardwood","WMERBCH",1,11726041.7452664,17862640.7267446,6136598.98147818,52.3330814846827,"Top and limb weight"
"Southern States","501","cockspur hawthorn","Hardwood","WMEROB",1,34672736.2228029,36922129.9611294,2249393.73832652,6.48749993041271,"Merch bole wood and bark weight"
"Southern States","501","cockspur hawthorn","Hardwood","WSTPOB",1,3307993.69381558,4960015.67114426,1652021.97732868,49.9403000802934,"Stump wood and bark weight"
"Southern States","513","grand eucalyptus","Hardwood","BIOMASS",1,47681081.4395142,51159607.5700572,3478526.13054296,7.29540108052214,"Total aboveground biomass"
"Southern States","513","grand eucalyptus","Hardwood","CARBON",1,23840541.1863719,24290581.6742631,450040.487891197,1.8877108718843,"Total aboveground carbon"
"Southern States","513","grand eucalyptus","Hardwood","VMERIB",1,746616.565415864,762930.236622072,16313.6712062078,2.18501329355332,"Merchantable wood volume"
"Southern States","513","grand eucalyptus","Hardwood","WMERBCH",1,10533832.072641,13107051.5487238,2573219.47608277,24.4281421835656,"Top and limb weight"
"Southern States","513","grand eucalyptus","Hardwood","WMEROB",1,27969537.2032136,29000030.6272912,1030493.42407759,3.68434206326154,"Merch bole wood and bark weight"
"Southern States","513","grand eucalyptus","Hardwood","WSTPOB",1,2963263.20203316,3014134.99728474,50871.7952515795,1.71674913037341,"Stump wood and bark weight"
"Southern States","545","pumpkin ash","Hardwood","VSAWIB",1,69302750.3851411,70080965.8701532,778215.485012069,1.12292150122071,"Sawlog wood volume"
"Southern States","545","pumpkin ash","Hardwood","BIOMASS",2,173696835.689209,346597186.245187,172900350.555978,99.5414509826445,"Total aboveground biomass"
"Southern States","545","pumpkin ash","Hardwood","CARBON",2,86848418.8457838,165049580.089958,78201161.2441741,90.0432757250715,"Total aboveground carbon"
"Southern States","545","pumpkin ash","Hardwood","VMERIB",2,4655506.29060879,4708855.59508482,53349.3044760255,1.14593990740906,"Merchantable wood volume"
"Southern States","545","pumpkin ash","Hardwood","WMERBCH",2,19144312.8744253,48126413.7938628,28982100.9194375,151.387522286864,"Top and limb weight"
"Southern States","545","pumpkin ash","Hardwood","WMEROB",2,108340197.99307,242776632.704086,134436434.711017,124.087307574993,"Merch bole wood and bark weight"
"Southern States","545","pumpkin ash","Hardwood","WSTPOB",2,11574497.653543,26836115.906213,15261618.25267,131.855556150191,"Stump wood and bark weight"
"Southern States","548","Carolina ash","Hardwood","BIOMASS",2,33323081.6696137,77597731.7598572,44274650.0902435,132.86481283217,"Total aboveground biomass"
"Southern States","548","Carolina ash","Hardwood","CARBON",2,16661540.8919754,36870562.2456962,20209021.3537208,121.291430875124,"Total aboveground carbon"
"Southern States","548","Carolina ash","Hardwood","VMERIB",2,557750.26741206,580042.072440928,22291.8050288681,3.99673587469555,"Merchantable wood volume"
"Southern States","548","Carolina ash","Hardwood","WMERBCH",2,3750649.23318799,10104782.922139,6354133.68895101,169.414234547071,"Top and limb weight"
"Southern States","548","Carolina ash","Hardwood","WMEROB",2,13949880.7389728,45153745.6269003,31203864.8879275,223.685531595629,"Merch bole wood and bark weight"
"Southern States","548","Carolina ash","Hardwood","WSTPOB",2,2000879.9673763,7104789.89620481,5103909.92882851,255.08326396616,"Stump wood and bark weight"
"Southern States","548","Carolina ash","Hardwood","VSAWIB",1,4896393.58444822,5377998.70255285,481605.118104631,9.83591514445022,"Sawlog wood volume"
"Southern States","555","loblolly-bay","Hardwood","BIOMASS",1,33000929917.4396,36207293577.9805,3206363660.54088,9.71597972712415,"Total aboveground biomass"
"Southern States","555","loblolly-bay","Hardwood","CARBON",1,16500465092.6976,17191222990.8251,690757898.127544,4.1862935029222,"Total aboveground carbon"
"Southern States","555","loblolly-bay","Hardwood","VMERIB",1,521647938.236781,526686563.926026,5038625.68924534,0.965905416261468,"Merchantable wood volume"
"Southern States","555","loblolly-bay","Hardwood","WMERBCH",1,5776387058.15069,7668762390.63299,1892375332.48229,32.7605354944504,"Top and limb weight"
"Southern States","555","loblolly-bay","Hardwood","WMEROB",1,19541826496.665,19511266280.2342,-30560216.4307747,-0.156383623792741,"Merch bole wood and bark weight"
"Southern States","555","loblolly-bay","Hardwood","WSTPOB",1,1635579586.00456,1759461551.49386,123881965.489298,7.5741936711206,"Stump wood and bark weight"
"Southern States","555","loblolly-bay","Hardwood","BIOMASS",2,1211113002.62042,2254828016.75057,1043715014.13015,86.1781693262245,"Total aboveground biomass"
"Southern States","555","loblolly-bay","Hardwood","CARBON",2,605556504.397157,1070592342.35317,465035837.956013,76.7947886909357,"Total aboveground carbon"
