"NF_REGION","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
NA,"263","western hemlock","Softwood","VMERIB",2,1426050493.3079,1401418806.73536,-24631686.5725412,-1.72726608827188,"Merchantable wood volume"
NA,"263","western hemlock","Softwood","WMERBCH",2,1848080711.20119,2826489122.22278,978408411.021596,52.9418658552886,"Top and limb weight"
NA,"263","western hemlock","Softwood","WMEROB",2,29954497644.3193,44023996404.7728,14069498760.4535,46.9695700709629,"Merch bole wood and bark weight"
NA,"263","western hemlock","Softwood","WSTPOB",2,2275032021.29743,2600934858.23889,325902836.941453,14.3251977946048,"Stump wood and bark weight"
NA,"264","mountain hemlock","Softwood","BIOMASS",1,88578484202.5854,103080829482.812,14502345280.2263,16.3723114148785,"Total aboveground biomass"
NA,"264","mountain hemlock","Softwood","CARBON",1,44289242201.3951,49303560741.6288,5014318540.23373,11.3217528478638,"Total aboveground carbon"
NA,"264","mountain hemlock","Softwood","VMERIB",1,2350325300.62682,2287257917.53051,-63067383.0963068,-2.68334698518061,"Merchantable wood volume"
NA,"264","mountain hemlock","Softwood","WMERBCH",1,11520942518.5698,18254371195.0283,6733428676.45847,58.4451199683128,"Top and limb weight"
NA,"264","mountain hemlock","Softwood","WMEROB",1,71143225718.3862,77141217861.0477,5997992142.66148,8.43086897184557,"Merch bole wood and bark weight"
NA,"264","mountain hemlock","Softwood","WSTPOB",1,3484662719.40344,4014697125.32035,530034405.916908,15.2104937721963,"Stump wood and bark weight"
NA,"264","mountain hemlock","Softwood","VSAWIB",1,2132851489.69779,1957007579.10157,-175843910.596214,-8.24454545689584,"Sawlog wood volume"
NA,"264","mountain hemlock","Softwood","BIOMASS",2,5815297338.50302,8125971624.95963,2310674286.45661,39.7344134264237,"Total aboveground biomass"
NA,"264","mountain hemlock","Softwood","CARBON",2,2907648673.15472,3886652228.21819,979003555.063473,33.6699397042794,"Total aboveground carbon"
NA,"264","mountain hemlock","Softwood","VMERIB",2,189039940.180629,180689496.987179,-8350443.19345054,-4.4172904336891,"Merchantable wood volume"
NA,"264","mountain hemlock","Softwood","WMERBCH",2,379225863.948737,714372574.97166,335146711.022922,88.376543607328,"Top and limb weight"
NA,"264","mountain hemlock","Softwood","WMEROB",2,5113662966.16666,6888376376.24803,1774713410.08137,34.7053261394688,"Merch bole wood and bark weight"
NA,"264","mountain hemlock","Softwood","WSTPOB",2,294669233.427499,480206588.34258,185537354.915081,62.9646172275842,"Stump wood and bark weight"
NA,"351","red alder","Hardwood","BIOMASS",1,232471706504.982,250581446763.704,18109740258.7222,7.7900835895202,"Total aboveground biomass"
NA,"351","red alder","Hardwood","CARBON",1,116235853445.017,121030838786.869,4794985341.85191,4.12522057500965,"Total aboveground carbon"
NA,"351","red alder","Hardwood","VMERIB",1,6247718928.47541,6021891248.73793,-225827679.737483,-3.61456208774408,"Merchantable wood volume"
NA,"351","red alder","Hardwood","WMERBCH",1,45300044563.5537,53960388447.2069,8660343883.65314,19.1177381106173,"Top and limb weight"
NA,"351","red alder","Hardwood","WMEROB",1,170684637260.871,177586455056.291,6901817795.42041,4.04360808692573,"Merch bole wood and bark weight"
NA,"351","red alder","Hardwood","WSTPOB",1,8523076843.21074,7648268668.47463,-874808174.73611,-10.2639949261159,"Stump wood and bark weight"
NA,"351","red alder","Hardwood","VSAWIB",1,3953433072.52326,3510641738.46724,-442791334.056025,-11.2001727595559,"Sawlog wood volume"
NA,"351","red alder","Hardwood","BIOMASS",2,6875401157.12545,11560543569.1014,4685142411.97595,68.1435498075689,"Total aboveground biomass"
NA,"351","red alder","Hardwood","CARBON",2,3437700591.54859,5583742543.87598,2146041952.32738,62.426668500547,"Total aboveground carbon"
NA,"351","red alder","Hardwood","VMERIB",2,313988684.623463,308023411.27126,-5965273.35220289,-1.89983704647079,"Merchantable wood volume"
NA,"351","red alder","Hardwood","WMERBCH",2,722203678.229883,1036900461.96939,314696783.73951,43.5745196577826,"Top and limb weight"
NA,"351","red alder","Hardwood","WMEROB",2,5369180636.77505,9424327352.7653,4055146715.99025,75.5263603577683,"Merch bole wood and bark weight"
NA,"351","red alder","Hardwood","WSTPOB",2,454634781.376778,673239652.421963,218604871.045185,48.083622283183,"Stump wood and bark weight"
NA,"375","paper birch","Hardwood","BIOMASS",1,249137739028.373,271667536709.169,22529797680.7963,9.04310915265651,"Total aboveground biomass"
NA,"375","paper birch","Hardwood","CARBON",1,124568869888.394,141019222461.521,16450352573.127,13.2058295044866,"Total aboveground carbon"
NA,"375","paper birch","Hardwood","VMERIB",1,4814438891.19172,4879849208.7064,65410317.5146856,1.35862805599958,"Merchantable wood volume"
NA,"375","paper birch","Hardwood","WMERBCH",1,52341086209.3334,64117803248.0697,11776717038.7363,22.4999477306154,"Top and limb weight"
NA,"375","paper birch","Hardwood","WMEROB",1,165426059405.322,173912572404.666,8486512999.34344,5.13009439374363,"Merch bole wood and bark weight"
NA,"375","paper birch","Hardwood","WSTPOB",1,10194579422.74,10230154691.433,35575268.6930065,0.348962592940836,"Stump wood and bark weight"
NA,"375","paper birch","Hardwood","VSAWIB",1,1355896261.6438,1219743494.41981,-136152767.223984,-10.0415327540561,"Sawlog wood volume"
NA,"375","paper birch","Hardwood","BIOMASS",2,8620797815.21782,16626521517.8758,8005723702.65803,92.8652298111663,"Total aboveground biomass"
NA,"375","paper birch","Hardwood","CARBON",2,4310398938.36957,8630619488.41038,4320220550.04081,100.227858530305,"Total aboveground carbon"
NA,"375","paper birch","Hardwood","VMERIB",2,247321773.325998,350890115.001542,103568341.675544,41.875949813375,"Merchantable wood volume"
NA,"375","paper birch","Hardwood","WMERBCH",2,711457610.960856,1411755708.81265,700298097.851795,98.4314577654191,"Top and limb weight"
NA,"375","paper birch","Hardwood","WMEROB",2,5650403735.54477,12877679411.717,7227275676.17223,127.907243702037,"Merch bole wood and bark weight"
NA,"375","paper birch","Hardwood","WSTPOB",2,543778847.09146,1020060367.09376,476281520.002296,87.5873569834151,"Stump wood and bark weight"
NA,"376","resin birch","Hardwood","BIOMASS",1,3322682.83888607,4600924.57046257,1278241.7315765,38.4701698463952,"Total aboveground biomass"
NA,"376","resin birch","Hardwood","CARBON",1,1661341.44143989,2190960.28045428,529618.83901439,31.8789880155743,"Total aboveground carbon"
NA,"376","resin birch","Hardwood","VMERIB",1,61314.3716909734,77725.1267819029,16410.7550909295,26.7649404835138,"Merchantable wood volume"
NA,"376","resin birch","Hardwood","WMERBCH",1,1033898.98013157,1402642.9653186,368743.985187025,35.6653785595281,"Top and limb weight"
NA,"376","resin birch","Hardwood","WMEROB",1,2106451.79297693,2812340.87001857,705889.07704164,33.5108108998804,"Merch bole wood and bark weight"
NA,"376","resin birch","Hardwood","WSTPOB",1,182332.065777571,385940.735125411,203608.66934784,111.669150722082,"Stump wood and bark weight"
NA,"42","Alaska yellow-cedar","Hardwood","BIOMASS",1,15635762631.7344,17320896510.8903,1685133879.15591,10.7774332397177,"Total aboveground biomass"
NA,"42","Alaska yellow-cedar","Hardwood","CARBON",1,7817881346.17958,8284584801.15884,466703454.979262,5.96969222623633,"Total aboveground carbon"
NA,"42","Alaska yellow-cedar","Hardwood","VMERIB",1,425236619.326729,473366362.735436,48129743.4087076,11.3183440045476,"Merchantable wood volume"
NA,"42","Alaska yellow-cedar","Hardwood","WMERBCH",1,1802852035.2193,2949248852.25416,1146396817.03486,63.5879592245854,"Top and limb weight"
NA,"42","Alaska yellow-cedar","Hardwood","WMEROB",1,12391485758.7484,12818828713.5446,427342954.796202,3.4486821283275,"Merch bole wood and bark weight"
NA,"42","Alaska yellow-cedar","Hardwood","WSTPOB",1,863137444.897454,750170271.555878,-112967173.341576,-13.0879704048753,"Stump wood and bark weight"
NA,"42","Alaska yellow-cedar","Hardwood","VSAWIB",1,370652342.793703,381296104.174906,10643761.3812037,2.87162932816745,"Sawlog wood volume"
NA,"42","Alaska yellow-cedar","Hardwood","BIOMASS",2,3084586744.43143,4156313095.65913,1071726351.2277,34.7445683984241,"Total aboveground biomass"
NA,"42","Alaska yellow-cedar","Hardwood","CARBON",2,1542293377.35944,1987964553.65376,445671176.294324,28.8966537000476,"Total aboveground carbon"
NA,"42","Alaska yellow-cedar","Hardwood","VMERIB",2,101152795.577918,106529967.79086,5377172.21294229,5.315890858202,"Merchantable wood volume"
NA,"42","Alaska yellow-cedar","Hardwood","WMERBCH",2,152003841.204107,611809882.791683,459806041.587576,302.496330319812,"Top and limb weight"
NA,"42","Alaska yellow-cedar","Hardwood","WMEROB",2,2613134008.58736,3154628062.01735,541494053.429986,20.7220162322526,"Merch bole wood and bark weight"
NA,"42","Alaska yellow-cedar","Hardwood","WSTPOB",2,225819930.595551,236906793.141467,11086862.5459166,4.90960320317051,"Stump wood and bark weight"
NA,"661","Oregon crab apple","Hardwood","BIOMASS",1,835688282.74201,877383973.935017,41695691.1930076,4.98938324900263,"Total aboveground biomass"
NA,"661","Oregon crab apple","Hardwood","CARBON",1,417844153.296191,413818151.306451,-4026001.98974013,-0.963517607696734,"Total aboveground carbon"
NA,"741","balsam poplar","Hardwood","BIOMASS",1,28525170060.1685,32097495745.3662,3572325685.19765,12.5234159083452,"Total aboveground biomass"
NA,"741","balsam poplar","Hardwood","CARBON",1,14262585119.7783,15475807573.6283,1213222453.84999,8.50632927804639,"Total aboveground carbon"
NA,"746","quaking aspen","Hardwood","BIOMASS",1,440814001807.154,576945076172.759,136131074365.605,30.8817491748276,"Total aboveground biomass"
NA,"746","quaking aspen","Hardwood","CARBON",1,220407002207.917,276493715942.343,56086713734.4256,25.4468837979645,"Total aboveground carbon"
NA,"746","quaking aspen","Hardwood","VMERIB",1,11133972448.157,12054908768.3891,920936320.232084,8.27140829133743,"Merchantable wood volume"
NA,"746","quaking aspen","Hardwood","WMERBCH",1,90669714375.7428,129481121692.297,38811407316.5538,42.8052603714137,"Top and limb weight"
NA,"746","quaking aspen","Hardwood","WMEROB",1,293304496210.199,379489592142.635,86185095932.4357,29.384171414362,"Merch bole wood and bark weight"
NA,"746","quaking aspen","Hardwood","WSTPOB",1,15386505417.8009,18051164729.1136,2664659311.31269,17.318157950472,"Stump wood and bark weight"
NA,"746","quaking aspen","Hardwood","BIOMASS",2,25914809121.0108,51763304567.3312,25848495446.3204,99.7441089595503,"Total aboveground biomass"
NA,"746","quaking aspen","Hardwood","CARBON",2,12957404742.4562,24806916672.5864,11849511930.1302,91.4497321466244,"Total aboveground carbon"
NA,"746","quaking aspen","Hardwood","VMERIB",2,975822665.802495,1054675275.21933,78852609.416833,8.08062900977878,"Merchantable wood volume"
NA,"746","quaking aspen","Hardwood","WMERBCH",2,2818414347.18363,9205007680.93297,6386593333.74935,226.602356751814,"Top and limb weight"
NA,"746","quaking aspen","Hardwood","WMEROB",2,17042723202.362,35483623293.1905,18440900090.8284,108.203952337104,"Merch bole wood and bark weight"
NA,"746","quaking aspen","Hardwood","WSTPOB",2,1419200473.65743,2437350929.79432,1018150456.13689,71.7411299555877,"Stump wood and bark weight"
NA,"746","quaking aspen","Hardwood","VSAWIB",1,4316997584.71524,4346259046.23793,29261461.5226927,0.67781973347161,"Sawlog wood volume"
NA,"747","black cottonwood","Hardwood","BIOMASS",1,45914387372.3366,59634207670.3534,13719820298.0168,29.8813097227187,"Total aboveground biomass"
NA,"747","black cottonwood","Hardwood","CARBON",1,22957193719.7224,28752633228.2609,5795439508.53848,25.244546782561,"Total aboveground carbon"
NA,"747","black cottonwood","Hardwood","VMERIB",1,1546940274.97395,1689749800.97414,142809526.000191,9.23174141306757,"Merchantable wood volume"
NA,"747","black cottonwood","Hardwood","VSAWIB",1,1388230789.85899,1410916584.10984,22685794.2508409,1.63415149819182,"Sawlog wood volume"
NA,"747","black cottonwood","Hardwood","WMERBCH",1,7893866873.37937,15675892756.9387,7782025883.55932,98.5831913355771,"Top and limb weight"
NA,"747","black cottonwood","Hardwood","WMEROB",1,36234623617.6491,41250379509.0435,5015755891.39439,13.8424396078212,"Merch bole wood and bark weight"
NA,"747","black cottonwood","Hardwood","WSTPOB",1,1174902046.66418,1373256766.31869,198354719.654512,16.8826601517707,"Stump wood and bark weight"
NA,"747","black cottonwood","Hardwood","BIOMASS",2,1299201284.21812,2305636469.76143,1006435185.54331,77.4656858616793,"Total aboveground biomass"
NA,"747","black cottonwood","Hardwood","CARBON",2,649600643.937351,1111662623.89547,462061979.958124,71.1301603947743,"Total aboveground carbon"
NA,"747","black cottonwood","Hardwood","VMERIB",2,58063636.632107,65602445.3585167,7538808.72640975,12.9837005804095,"Merchantable wood volume"
NA,"747","black cottonwood","Hardwood","WMERBCH",2,109596211.623346,338932864.757066,229336653.13372,209.256004141722,"Top and limb weight"
NA,"747","black cottonwood","Hardwood","WMEROB",2,1110819419.83957,1824824152.82532,714004732.985752,64.2773001833971,"Merch bole wood and bark weight"
NA,"747","black cottonwood","Hardwood","WSTPOB",2,52190163.1224872,98484006.7639041,46293843.6414169,88.7022397932884,"Stump wood and bark weight"
NA,"94","white spruce","Hardwood","BIOMASS",1,81293281930.4861,129611671381.372,48318389450.8862,59.4371248194939,"Total aboveground biomass"
NA,"94","white spruce","Hardwood","CARBON",1,40646641119.1822,66313651467.7561,25667010348.5739,63.146694639083,"Total aboveground carbon"
NA,"94","white spruce","Hardwood","VMERIB",1,2332134167.49283,2283184142.30129,-48950025.1915455,-2.09893692540723,"Merchantable wood volume"
NA,"94","white spruce","Hardwood","WMERBCH",1,10641985674.6912,34172451770.8664,23530466096.1751,221.10973285874,"Top and limb weight"
NA,"94","white spruce","Hardwood","WMEROB",1,61222439881.5722,84601653634.4884,23379213752.9162,38.1873277153615,"Merch bole wood and bark weight"
NA,"94","white spruce","Hardwood","WSTPOB",1,3859245291.3903,5313275926.81638,1454030635.42609,37.6765539798656,"Stump wood and bark weight"
NA,"94","white spruce","Hardwood","VSAWIB",1,1349109653.37263,1318573580.49741,-30536072.8752198,-2.26342408853743,"Sawlog wood volume"
NA,"94","white spruce","Hardwood","BIOMASS",2,9785803619.01508,18422627379.4454,8636823760.4303,88.2587071709455,"Total aboveground biomass"
NA,"94","white spruce","Hardwood","CARBON",2,4892901826.91965,9425630254.90356,4532728427.98391,92.6388590722556,"Total aboveground carbon"
NA,"94","white spruce","Hardwood","VMERIB",2,308975473.71649,343472185.967489,34496712.2509989,11.1648707374917,"Merchantable wood volume"
NA,"94","white spruce","Hardwood","WMERBCH",2,1012100620.94944,4443303062.60424,3431202441.6548,339.017916858507,"Top and limb weight"
NA,"94","white spruce","Hardwood","WMEROB",2,7969524040.22979,12727632986.6556,4758108946.42583,59.7038031682583,"Merch bole wood and bark weight"
NA,"94","white spruce","Hardwood","WSTPOB",2,515148955.820027,1014082422.11201,498933466.291986,96.8522716886364,"Stump wood and bark weight"
NA,"95","black spruce","Hardwood","BIOMASS",1,79043860967.5068,105812439974.313,26768579006.8066,33.8654750402572,"Total aboveground biomass"
NA,"95","black spruce","Hardwood","CARBON",1,39521930891.6593,50758227455.6781,11236296564.0188,28.430535428091,"Total aboveground carbon"
NA,"95","black spruce","Hardwood","VMERIB",1,1742166529.01757,1749799004.93793,7632475.92035842,0.438102546067308,"Merchantable wood volume"
NA,"95","black spruce","Hardwood","WMERBCH",1,8887321455.95808,27389377894.3928,18502056438.4347,208.184845457918,"Top and limb weight"
NA,"95","black spruce","Hardwood","WMEROB",1,47245883787.3539,48737337877.0637,1491454089.70985,3.15679159780912,"Merch bole wood and bark weight"
NA,"95","black spruce","Hardwood","WSTPOB",1,3532695766.56811,3863857391.33432,331161624.766203,9.37419032513843,"Stump wood and bark weight"
NA,"95","black spruce","Hardwood","BIOMASS",2,3107062535.45985,4558328774.52625,1451266239.0664,46.7086266370115,"Total aboveground biomass"
NA,"95","black spruce","Hardwood","CARBON",2,1553531294.45777,2186630313.14024,633099018.682469,40.7522539739657,"Total aboveground carbon"
NA,"95","black spruce","Hardwood","VSAWIB",1,386049449.090017,356545110.388514,-29504338.7015024,-7.64263199210596,"Sawlog wood volume"
NA,"95","black spruce","Hardwood","VMERIB",2,58307366.264114,70022976.3729099,11715610.108796,20.0928473697953,"Merchantable wood volume"
NA,"95","black spruce","Hardwood","WMERBCH",2,196102996.816685,789223481.720999,593120484.904315,302.453554781092,"Top and limb weight"
